Retail_Clearance,Retail_InTransitQTY,Retail_Product_Color,Retail_Product_Dimension,Retail_Product_ExternalSKU,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Level4,Retail_Product_Level4Name,Retail_Product_Level5,Retail_Product_Level5Name,Retail_Product_Manufacturer,Retail_Product_Name,Retail_Product_RFIDTagged,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_Product_UPCs,Retail_SFMax,Retail_SFMin,Retail_SOHDate,Retail_SOHQTY,Retail_SOHQTY_SF,Retail_SOHQTY_SR,Retail_StoreInProcess,Retail_StoreNumber,serial,thingTypeId
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,NaVal,C7A,NaVal,C7AT,C7,C7ATC,NaVal,SOUTIEN TG P1 RENDA BCA ADA 52 BRANCO CL,NaVal,9458340004,52,SOUTIEN / TOP,NaVal,00094583400425,00094583400425,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009458340004,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATC,CJAT,CJ,CJATC,NaVal,SOUTIEN CJ MSA ELLA BASE BICOLOR PRETO 4,NaVal,9469200002,42,SOUTIEN / TOP,NaVal,00094692000264,00094692000264,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009469200002,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABH,C6AB,TRS,C6ABH,NaVal,CALCINHA APP TRS CAVADA ABRUPT BRANCO RE,NaVal,8365010001,M,CALCINHA / BOTTOM,NaVal,00083650100108,00083650100108,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_008365010001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABA,C5AB,C5,C5ABA,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS FEM MET G,NaVal,9682370001,UNICO,ÓCULOS METAL,NaVal,00096823700142,00096823700142,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009682370001,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WK,WKG,WKG,WKGAA,WKGA,EST ANNECY CAHSMERE,WKGAA,NaVal,ESTOJO COFFRET ANNECY CASHMERE 200ML,NaVal,9575650000,NA,PRODUTOS PARA CORPO,NaVal,07898459996684,07898459996684,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009575650000,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCEA,CYCE,SARJA,CYCEA,NaVal,JAQUETA MANGA LONGA SARJA PS PRD INK CAP,NaVal,9427870003,46,TOP PLUS,NaVal,00094278700311,00094278700311,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009427870003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCSD,CNCS,JV CN,CNCSD,NaVal,SHORT DOLL MANGA CURTA JV CN SLO ELLA ES,NaVal,9438660001,M,SHORT DOLL,NaVal,00094386600176,00094386600176,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009438660001,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5AAA,C5AA,OCULOS TARTARUGA MARROM,C5AAA,NaVal,OCULOS FEM ACE TARTARUGA EXAGONAL  MARRO,NaVal,9573920001,UNICO,ÓCULOS ACETATO,NaVal,00095739200135,00095739200135,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009573920001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7AKK,C7AK,TG SLO,C7AKK,NaVal,CALC TG BAS KIT 2X1 PTO ROXO LIV C7 G PR,NaVal,8516990003,G,KIT CALCINHA,NaVal,00085169900347,00085169900347,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008516990003,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,SARJA,CYAAJ,NaVal,CALCA SARJA CRN MSA INK SEM COSTURA  LIS,NaVal,9588410005,42,CALÇA JEANS,NaVal,00095884100595,00095884100595,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009588410005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CBB,C8CB,C8  JUVA,C8CBB,NaVal,SHORT C8 SLO JUVA MARCA DE TERCEIROS CLO,NaVal,9434230003,14,SHORT/SAIA,NaVal,00094342300348,00094342300348,0,0,2022-08-16 07:00:36.468,9,9,0,0,233,233_009434230003,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYABA,CYAB,NaVal,CYABA,NaVal,CALCA  CF SLO INK BARRA VIRADA MARINHO 1,NaVal,9265870007,34,CALÇA SARJA,NaVal,00092658700746,00092658700746,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009265870007,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,CALCA  JV PRD,CYAAQ,NaVal,CALCA  JV PRD INK VISTA ABOTOADA E RASGO,NaVal,9596730005,42,CALÇA JEANS,NaVal,00095967300591,00095967300591,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009596730005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADB,CYAD,JEANS,CYADB,NaVal,SHORT JEANS CRN PRD INK ELASTICO E AMARR,NaVal,9480260005,46,BOTTOM CURTO JEANS,NaVal,00094802600568,00094802600568,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480260005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABB,CMAB,JEANS,CMABB,NaVal,BERMUDA JEANS CRN MSA INK USED BIGODE DE,NaVal,9578640005,46,BERMUDA JEANS,NaVal,00095786400519,00095786400519,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009578640005,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATC,CJAT,CJ,CJATC,NaVal,SOUTIEN BASE CJ MSA ELLA LISO ROSA 46 RO,NaVal,9424680004,46,SOUTIEN / TOP,NaVal,00094246800456,00094246800456,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009424680004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAK,CMAA,JEANS,CMAAK,NaVal,CALCA JEANS EVT PAIS CRN MSA INK USED BI,NaVal,9578190006,36,CALÇA JEANS,NaVal,00095781900649,00095781900649,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009578190006,384
false,0,PRATA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5E,C5E,C5EAA,C5EA,CONJUNTO PEDRA OVAL,C5EAA,NaVal,CONJUNTO NIQUEL COM PEDRA OVAL AZUL CLAR,NaVal,9593750001,SEM TAMANHO,CONJUNTO,NaVal,00095937500167,00095937500167,0,0,2022-08-16 07:00:36.468,6,6,0,0,233,233_009593750001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,JEANS,CYAAQ,NaVal,CALCA JEANS INK  SKYBLEATCH BARRA NAVALH,NaVal,9563150004,40,CALÇA JEANS,NaVal,00095631500456,00095631500456,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009563150004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAD,JEANS,CYADD,NaVal,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,NaVal,9383960004,40,BOTTOM CURTO JEANS,NaVal,00093839600497,00093839600497,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009383960004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCBA,CYCB,JEANS,CYCBA,NaVal,CALCA JEANS PS MSA INK BARRA FEITA 5 POC,NaVal,9166830002,48,CALÇA JEANS PLUS,NaVal,00091668300236,00091668300236,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009166830002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAIA,CYAI,JEANS,CYAIA,NaVal,VESTIDO MANGA CURTA JEANS CRN PRD INK MA,NaVal,9427880003,42,INTEIRO,NaVal,00094278800370,00094278800370,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009427880003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJABD,CJAB,CJ,CJABD,NaVal,CALCINHA BIQUINI CJ MSA ELLA BICOLOR LIS,NaVal,9424760003,M,CALCINHA / BOTTOM,NaVal,00094247600314,00094247600314,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009424760003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAFA,CYAF,JEANS,CYAFA,NaVal,TOP SEM MANGA JEANS CRN PRD INK CORSET L,NaVal,9594460006,40,TOP,NaVal,00095944600621,00095944600621,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009594460006,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJABA,CJAB,SLO,CJABA,NaVal,CALCINHA APP SLO BIQUINI RENDA BRANCO PP,NaVal,7738190003,G,CALCINHA / BOTTOM,NaVal,00077381900366,00077381900366,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_007738190003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAJ,CYAA,JEANS,CYAAJ,NaVal,CALCA JEANS CRN PRD INK SKY SEM COSTURA,NaVal,9480650006,46,CALÇA JEANS,NaVal,00094806500673,00094806500673,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480650006,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAM,CYAA,JEANS,CYAAM,NaVal,CALCA JEANS CF SLO INK USED TANK ESMERIL,NaVal,9480810005,46,CALÇA JEANS,NaVal,00094808100567,00094808100567,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009480810005,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,NaVal,CRA,NaVal,CRAK,CR,CRAKA,NaVal,CALCINHA CR SLO ELLA ESTAMPADO AZUL G AZ,NaVal,9707390001,G,KIT CALCINHA,NaVal,00097073900139,00097073900139,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009707390001,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEA,CYAE,SARJA,CYAEA,NaVal,SHORT SARJA CRN SLO INK AMASSADINHO VERD,NaVal,9573170006,38,BOTTOM CURTO SARJA,NaVal,00095731700657,00095731700657,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009573170006,384
false,0,DOURADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5E,C5E,C5EAB,C5EA,CJT COLAR E BRINCO DOURADO,C5EAB,NaVal,CJT COLAR E BRINCO  DOURADO SEM TAMANHO,NaVal,9705270001,SEM TAMANHO,CONJUNTO,NaVal,00097052700118,00097052700118,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009705270001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAA,CMAA,CS,CMAAA,NaVal,CALCA JEANS APP CS SLO SLIM ANDORRA LARI,NaVal,8132690004,42,CALÇA JEANS,NaVal,00081326900427,00081326900427,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008132690004,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HB,HBH,HBH,HBHAC,HBHA,MOTO G31 GRAFITE,HBHAA,NaVal,MOTO G31 128GB GRAFITE,NaVal,9389680000,NA,MOTOROLA,NaVal,00093896800052,00093896800052,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009389680000,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5B,C5B,C5BAA,C5BA,C5,C5BAA,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS INFA ACET,NaVal,9683320001,UNICO,ÓCULOS INF ACETATO,NaVal,00096833200113,00096833200113,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009683320001,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATF,C6AT,TRS,C6ATF,NaVal,2  SOUTIENS APP TRS PUSH UP C  BJ LISO T,NaVal,7205860001,42,SOUTIEN / TOP,NaVal,00072058600174,00072058600174,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_007205860001,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCEA,CYCE,SARJA,CYCEA,NaVal,JAQUETA MANGA LONGA SARJA PS PRD INK BAS,NaVal,9422310006,56,TOP PLUS,NaVal,00094223100623,00094223100623,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009422310006,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMA,NaVal,CMAA,JEANS,CMAAF,NaVal,CALCA JEANS CRN MSA INK CALCA MASC AMACI,NaVal,9756230004,44,CALÇA JEANS,NaVal,00097562300419,00097562300419,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009756230004,384
false,0,OFF WHITE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,NaVal,CNC,NaVal,CNCS,JV CN,CNCSB,NaVal,SHORT DOLL MANGA CURTA JV CN ELLA  CROPP,NaVal,9669640002,GG,SHORT DOLL,NaVal,00096696400200,00096696400200,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009669640002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAB,C8DA,C8 COS ELASTICO JUVO,C8DAB,NaVal,CALCA C8 PRD COS ELASTICO JUVO INK COS E,NaVal,9406610003,14,CALÇA,NaVal,00094066100316,00094066100316,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009406610003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJASD,CJAS,SNS,CJASD,NaVal,SHORT DOLL APP SNS SLO ELLA LISO PRETO M,NaVal,8830400003,M,SHORT DOLL,NaVal,00088304000315,00088304000315,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_008830400003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMA,NaVal,CMAA,JEANS,CMAAL,NaVal,CALCA JEANS CRN PRD INK  SUPER STONE   U,NaVal,9486390003,40,CALÇA JEANS,NaVal,00094863900324,00094863900324,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009486390003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,SHORT JEANS INK COM AMARRACAO LISO JEANS,NaVal,9575840004,52,BOTTOM CURTO JEANS PLUS,NaVal,00095758400417,00095758400417,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009575840004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAK,CYAA,JEANS,CYAAK,NaVal,CALCA JEANS CF MSA INK USED E TANK LISO,NaVal,9479660003,40,CALÇA JEANS,NaVal,00094796600384,00094796600384,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009479660003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJAKL,CJAK,CJ,CJAKL,NaVal,CALCINHA CJ PRD ELLA LISO ROSA GG ROSA M,NaVal,9456160002,GG,KIT CALCINHA,NaVal,00094561600212,00094561600212,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009456160002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,SAIA JEANS PS PRD INK MARIAS ELASTICO TR,NaVal,9481240002,52,BOTTOM CURTO JEANS PLUS,NaVal,00094812400240,00094812400240,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009481240002,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,NaVal,CRA,NaVal,CRAB,CR,CRABA,NaVal,CALCINHA CR PRD ELLA RENDAA TRIANGULO LI,NaVal,9383040004,P,CALCINHA / BOTTOM,NaVal,00093830400478,00093830400478,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009383040004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,CALCA  JV PRD,CYAAQ,NaVal,CALCA  JV PRD INK VISTA ABOTOADA E RASGO,NaVal,9596730002,36,CALÇA JEANS,NaVal,00095967300249,00095967300249,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009596730002,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYABC,CYAB,NaVal,CYABC,NaVal,CALCA  CRN MSA INK BARRA NAVALHADA LISO,NaVal,9479830003,42,CALÇA SARJA,NaVal,00094798300312,00094798300312,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009479830003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADA,CYAD,JEANS,CYADA,NaVal,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,NaVal,9392570001,34,BOTTOM CURTO JEANS,NaVal,00093925700117,00093925700117,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009392570001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,NaVal,C8C,NaVal,C8CC,C8,C8CCA,NaVal,JAQUETA MANGA LONGA INFA C8 PRD INK STON,NaVal,9483720001,4,TOP/JAQUETA,NaVal,00094837200153,00094837200153,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009483720001,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCSC,CNCS,JV CN,CNCSC,NaVal,SHORT DOLL MANGA CURTA JV CN PRD MICKEY,NaVal,9353140001,G,SHORT DOLL,NaVal,00093531400197,00093531400197,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009353140001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAV,CMAA,JEANS,CMAAV,NaVal,CALCA JEANS CRN PRD INK EVT SUPER STONE,NaVal,9561450005,44,CALÇA JEANS,NaVal,00095614500503,00095614500503,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009561450005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAA,JEANS,CYAAC,NaVal,CALCA JEANS CRN PRD INK USED TANK BARRA,NaVal,9480860003,40,CALÇA JEANS,NaVal,00094808600371,00094808600371,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480860003,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7ATT,C7AT,TG SLO,C7ATT,NaVal,SOUTIEN TG BASICO PTO ERI C7 50 PRETO,NaVal,7998040003,50,SOUTIEN / TOP,NaVal,00079980400346,00079980400346,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_007998040003,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABH,C6AB,TRS,C6ABH,NaVal,CALCINHA APP TRS  CALCA ALTA MFB SAFIRA,NaVal,8806680001,EG,CALCINHA / BOTTOM,NaVal,00088066800116,00088066800116,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008806680001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMA,NaVal,CMAA,JEANS,CMAAG,NaVal,CALCA JEANS CRN MSA INK AMACIADAUSED LIS,NaVal,9578050004,44,CALÇA JEANS,NaVal,00095780500413,00095780500413,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009578050004,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8A,C8A,C8AAA,C8AA,C8,C8AAA,NaVal,CALCA C8 PRD PPA INK CLOCHARD COM 2 BOTO,NaVal,9483530001,1,CALÇA,NaVal,00094835300114,00094835300114,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009483530001,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WA,WAC,WAC,WACPC,WACP,DES COL FEM DESIREE,WACPC,NaVal,DESODORANTE COLONIA FEMININA DESIREE SCA,NaVal,9629440000,NA,PERFUME,NaVal,07899952309339,07899952309339,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009629440000,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRABA,CRAB,CR,CRABA,NaVal,BIQUINI CR SLO ELLA LISO BRANCO M BRANCO,NaVal,9671720003,M,CALCINHA / BOTTOM,NaVal,00096717200352,00096717200352,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009671720003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGC,CPMG,CP,CPMGC,NaVal,2 PARES MEIA INVISIVEL ACC SLO PANDA ROS,NaVal,9659280001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00096592800128,00096592800128,0,0,2022-08-16 07:00:36.468,7,7,0,0,233,233_009659280001,384
false,0,PRATEADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5C,C5C,C5CAA,C5CA,BRINCO GEOMETRICO,C5CAA,NaVal,BRINCO GEOMETRICO TRIANGULO PRATEADO LTB,NaVal,9514790001,CURTO,BRINCO,NaVal,00095147900108,00095147900108,0,0,2022-08-16 07:00:36.468,7,7,0,0,233,233_009514790001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAL,CYAA,JEANS,CYAAL,NaVal,CALCA JEANS CRN PRD INK USED TANK SKY RA,NaVal,9479720002,38,CALÇA JEANS,NaVal,00094797200224,00094797200224,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009479720002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAB,CMAA,CM,CMAAB,NaVal,CALCA CM MSA INK LAVAGEM COM USED FILIGR,NaVal,9440870001,36,CALÇA JEANS,NaVal,00094408700150,00094408700150,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009440870001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7AKK,C7AK,TG SLO,C7AKK,NaVal,CALC TG BAS KIT 2X1  PTO CHOCO LIV C7 P,NaVal,8516950001,P,KIT CALCINHA,NaVal,00085169500165,00085169500165,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008516950001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAHA,CYAH,JEANS,CYAHA,NaVal,SHORT JEANS JV MSA INK ELASTICO CINTURA,NaVal,9592950006,44,SAIA,NaVal,00095929500625,00095929500625,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009592950006,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAF,NaVal,CYAFA,NaVal,TOP SEM MANGA CY SAW EVT LAN MARCA DE TE,NaVal,9703600003,40,TOP,NaVal,00097036000302,00097036000302,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009703600003,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADE,CYAD,NaVal,CYADE,NaVal,SAIA   SAW MARCA DE TERCEIROS MARROM DES,NaVal,9660000003,40,BOTTOM CURTO JEANS,NaVal,00096600000366,00096600000366,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009660000003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAH,SARJA,CYAHB,NaVal,BERMUDA SARJA CF MSA INK MEIA COXA VISTA,NaVal,9593120003,40,SAIA,NaVal,00095931200391,00095931200391,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009593120003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYC,NaVal,CYCD,BERMUDA JEANS,CYCDB,NaVal,BERMUDA PS PRD COM RASGOS 02FE00603 JEAN,NaVal,9633180004,52,BOTTOM CURTO JEANS PLUS,NaVal,00096331800457,00096331800457,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009633180004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAFA,CYAF,JEANS,CYAFA,NaVal,TOP SEM MANGA JEANS CRN PRD INK CORSET L,NaVal,9594460002,38,TOP,NaVal,00095944600201,00095944600201,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009594460002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADB,CYAD,JEANS,CYADB,NaVal,SHORT JEANS CRN PRD INK VISTA ABOTOADA E,NaVal,9480150005,42,BOTTOM CURTO JEANS,NaVal,00094801500562,00094801500562,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480150005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,CY,CYAAU,NaVal,CALCA CY SAW MARCA DE TERCEIROS MOM LISO,NaVal,9692450002,36,CALÇA JEANS,NaVal,00096924500290,00096924500290,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009692450002,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCKB,CNCK,JV CN,CNCKB,NaVal,CALCINHA JV CN SLO ELLA CACHORRO  ESTAMP,NaVal,9456460001,G,KIT CALCINHA,NaVal,00094564600165,00094564600165,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009456460001,384
false,0,CHOCOLATE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C9,C9A,C9A,C9ATC,C9AT,C9,C9ATC,NaVal,SOUTIEN PUSH UP ESS C9 PRD RENDA CHOCOLA,NaVal,9316940001,42,SOUTIEN / TOP,NaVal,00093169400156,00093169400156,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009316940001,384
